state,date,cases
Arizona,2020-11-03,249841
Texas,2020-07-10,249948
Minnesota,2020-11-19,249962
Connecticut,2021-01-31,250023
Connecticut,2021-01-29,250023
Connecticut,2021-01-30,250023
Kentucky,2020-12-22,250089
Ohio,2020-11-08,250268
Tennessee,2020-10-28,250269
Kansas,2021-01-11,250421
Nevada,2021-01-11,250484
Kansas,2021-01-12,250646
Arizona,2020-11-04,250853
Mississippi,2021-01-16,250869
Illinois,2020-09-05,250882
Utah,2020-12-20,250964
North Carolina,2020-10-21,251010
Iowa,2020-12-10,251027
Washington,2020-12-31,251064
Maryland,2020-12-20,251069
Louisiana,2020-12-06,251123
Virginia,2020-12-05,251173
New Jersey,2020-11-06,251180
Wisconsin,2020-11-03,251227
Michigan,2020-11-11,251499
Washington,2021-01-01,251585
New York,2020-04-20,251608
Georgia,2020-08-29,251676
Arkansas,2021-01-09,251746
Oklahoma,2020-12-18,251760
Massachusetts,2020-12-05,252017
Louisiana,2020-12-07,252136
South Carolina,2020-12-13,252206
Illinois,2020-09-06,252306
Mississippi,2021-01-17,252475
Tennessee,2020-10-29,252727
Utah,2020-12-21,252783
Georgia,2020-08-30,252813
Arizona,2020-11-05,252843
Alabama,2020-12-01,252900
Colorado,2020-12-04,252960
Kentucky,2020-12-23,252978
Nevada,2021-01-12,253100
Washington,2021-01-02,253290
Maryland,2020-12-21,253345
North Carolina,2020-10-22,253418
Kentucky,2020-12-24,253437
Iowa,2020-12-11,253612
Illinois,2020-09-07,253649
Kentucky,2020-12-25,253824
Mississippi,2021-01-18,253932
Connecticut,2021-02-01,253954
Nevada,2021-01-13,254056
Pennsylvania,2020-11-12,254167
Indiana,2020-11-15,254172
Georgia,2020-08-31,254238
New Jersey,2020-11-07,254382
Florida,2020-07-11,254503
Louisiana,2020-12-08,254562
South Carolina,2020-12-14,254776
Arizona,2020-11-06,254961
Ohio,2020-11-09,254974
Iowa,2020-12-12,255009
Virginia,2020-12-06,255053
Arkansas,2021-01-10,255076
Utah,2020-12-22,255085
Mississippi,2021-01-19,255125
Kansas,2021-01-13,255200
Illinois,2020-09-08,255229
Tennessee,2020-10-30,255332
Kansas,2021-01-14,255393
North Carolina,2020-10-23,255534
Maryland,2020-12-22,255666
Oklahoma,2020-12-19,255868
New York,2020-04-21,255932
Missouri,2020-11-16,255942
Iowa,2020-12-13,256249
California,2020-07-03,256298
Arkansas,2021-01-11,256344
New Jersey,2020-11-08,256395
Nevada,2021-01-14,256476
Connecticut,2021-02-02,256522
Georgia,2020-09-01,256544
Illinois,2020-09-09,256614
Minnesota,2020-11-20,256756
Mississippi,2021-01-20,256827
Alabama,2020-12-02,256828
Massachusetts,2020-12-06,256844
Iowa,2020-12-14,256902
Tennessee,2020-10-31,256923
Connecticut,2021-02-03,257004
South Carolina,2020-12-15,257320
Wisconsin,2020-11-04,257365
Arizona,2020-11-07,257384
Kentucky,2020-12-26,257453
Tennessee,2020-11-01,257658
Utah,2020-12-23,257697
Connecticut,2021-02-04,257941
Colorado,2020-12-05,258124
Maryland,2020-12-23,258129
Iowa,2020-12-15,258253
Texas,2020-07-11,258280
North Carolina,2020-10-24,258439
Nevada,2021-01-15,258451
New Jersey,2020-11-09,258453
Georgia,2020-09-02,258482
Washington,2021-01-03,258557
Illinois,2020-09-10,258573
Kentucky,2020-12-27,258820
Virginia,2020-12-07,258870
Louisiana,2020-12-09,258914
Michigan,2020-11-12,258973
Mississippi,2021-01-21,259117
Kansas,2021-01-15,259196
Kansas,2021-01-17,259226
Kansas,2021-01-16,259226
Arizona,2020-11-08,259299
Indiana,2020-11-16,259318
Massachusetts,2020-12-07,259325
Connecticut,2021-02-07,259372
Connecticut,2021-02-06,259372
Connecticut,2021-02-05,259372
Arkansas,2021-01-12,259553
Pennsylvania,2020-11-13,260001
South Carolina,2020-12-16,260119
North Carolina,2020-10-25,260128
Nevada,2021-01-16,260222
Tennessee,2020-11-02,260275
Alabama,2020-12-03,260359
Utah,2020-12-25,260589
Utah,2020-12-24,260589
Arizona,2020-11-09,260646
Iowa,2020-12-16,260784
Oklahoma,2020-12-20,260838
Illinois,2020-09-11,260949
Maryland,2020-12-24,260994
Kentucky,2020-12-28,261009
Georgia,2020-09-03,261056
Missouri,2020-11-17,261105
Mississippi,2021-01-22,261167
Washington,2021-01-04,261328
Louisiana,2020-12-10,261329
Ohio,2020-11-10,261482
New York,2020-04-22,261591
Nevada,2021-01-17,261847
Arkansas,2021-01-13,262020
Tennessee,2020-11-03,262053
North Carolina,2020-10-26,262159
Iowa,2020-12-17,262210
New Jersey,2020-11-10,262230
Colorado,2020-12-06,262460
Kansas,2021-01-18,262519
Kansas,2021-01-19,262727
Virginia,2020-12-08,262730
South Carolina,2020-12-17,262774
Nevada,2021-01-18,262880
Illinois,2020-09-12,262957
Minnesota,2020-11-21,263008
Mississippi,2021-01-23,263023
Georgia,2020-09-04,263047
Maryland,2020-12-25,263326
Oklahoma,2020-12-21,263434
Arizona,2020-11-10,263445
Massachusetts,2020-12-08,263447
Wisconsin,2020-11-05,263640
Washington,2021-01-05,263713
Connecticut,2021-02-08,263739
Utah,2020-12-26,264078
Kentucky,2020-12-29,264150
Louisiana,2020-12-12,264191
Louisiana,2020-12-11,264191
Alabama,2020-12-04,264199
Mississippi,2021-01-24,264219
Nevada,2021-01-19,264236
North Carolina,2020-10-27,264334
Illinois,2020-09-13,264340
Pennsylvania,2020-11-14,264396
Arkansas,2021-01-14,264511
Connecticut,2021-02-09,264608
Iowa,2020-12-18,264729
Indiana,2020-11-17,264810
Texas,2020-07-12,264811
Utah,2020-12-27,264874
Mississippi,2021-01-25,265146
California,2020-07-04,265176
Arizona,2020-11-11,265195
Georgia,2020-09-05,265215
Nevada,2021-01-20,265241
New Jersey,2020-11-11,265295
Tennessee,2020-11-04,265407
Connecticut,2021-02-10,265496
Maryland,2020-12-26,265606
Oklahoma,2020-12-22,265620
Washington,2021-01-06,265790
Illinois,2020-09-14,265869
Missouri,2020-11-18,266079
Kansas,2021-01-20,266251
Connecticut,2021-02-11,266499
Kansas,2021-01-21,266562
North Carolina,2020-10-28,266566
Utah,2020-12-28,266590
Mississippi,2021-01-26,266598
Arizona,2020-11-12,266644
Nevada,2021-01-21,266656
Colorado,2020-12-07,266670
Georgia,2020-09-06,266707
Iowa,2020-12-19,266959
South Carolina,2020-12-18,267076
Virginia,2020-12-09,267128
Georgia,2020-09-07,267238
Iowa,2020-12-20,267329
Connecticut,2021-02-12,267337
Connecticut,2021-02-13,267337
Connecticut,2021-02-14,267337
Ohio,2020-11-11,267356
Illinois,2020-09-15,267380
Maryland,2020-12-27,267455
Tennessee,2020-11-05,267557
Alabama,2020-12-05,267589
Arkansas,2021-01-15,267635
New York,2020-04-23,267932
Kentucky,2020-12-30,267990
Michigan,2020-11-13,268072
Nevada,2021-01-22,268357
Louisiana,2020-12-13,268613
Mississippi,2021-01-27,268672
Georgia,2020-09-08,268684
Iowa,2020-12-21,268736
New Jersey,2020-11-12,268787
Kentucky,2020-12-31,268828
Washington,2021-01-07,269033
Pennsylvania,2020-11-15,269043
Oklahoma,2020-12-23,269276
Illinois,2020-09-16,269282
Tennessee,2020-11-06,269292
Utah,2020-12-29,269326
Massachusetts,2020-12-09,269412
North Carolina,2020-10-29,269419
Maryland,2020-12-28,269442
Kentucky,2021-01-01,269470
Kansas,2021-01-22,269611
Kansas,2021-01-24,269611
Kansas,2021-01-23,269611
Louisiana,2020-12-14,269643
Florida,2020-07-12,269803
Alabama,2020-12-06,269877
Nevada,2021-01-23,269928
Wisconsin,2020-11-06,270074
Arkansas,2021-01-16,270178
Minnesota,2020-11-22,270213
Connecticut,2021-02-15,270242
Iowa,2020-12-22,270294
Colorado,2020-12-08,270381
Missouri,2020-11-19,270387
Mississippi,2021-01-28,270476
South Carolina,2020-12-19,270537
Arizona,2020-11-13,270596
Georgia,2020-09-09,270624
Connecticut,2021-02-16,270822
Indiana,2020-11-18,270847
Nevada,2021-01-24,271029
Virginia,2020-12-10,271043
Arkansas,2021-01-17,271154
Maryland,2020-12-29,271267
Connecticut,2021-02-17,271356
Illinois,2020-09-17,271370
California,2020-07-05,271587
Connecticut,2021-02-18,271903
Utah,2020-12-30,271940
Nevada,2021-01-25,272019
Iowa,2020-12-23,272112
New Jersey,2020-11-13,272184
Kansas,2021-01-25,272220
Alabama,2020-12-07,272229
North Carolina,2020-10-30,272231
Arkansas,2021-01-18,272263
Louisiana,2020-12-15,272276
Kansas,2021-01-26,272303
Oklahoma,2020-12-24,272553
Oklahoma,2020-12-25,272553
Georgia,2020-09-10,272588
Mississippi,2021-01-29,272662
Nevada,2021-01-26,272942
Connecticut,2021-02-20,273101
Connecticut,2021-02-21,273101
Connecticut,2021-02-19,273101
Washington,2021-01-08,273142
Arizona,2020-11-14,273400
South Carolina,2020-12-20,273406
Arkansas,2021-01-19,273594
Illinois,2020-09-18,273596
Tennessee,2020-11-07,273603
Iowa,2020-12-24,273661
Texas,2020-07-13,273732
Maryland,2020-12-30,273881
Nevada,2021-01-27,274042
Mississippi,2021-01-30,274190
Georgia,2020-09-11,274242
Iowa,2020-12-25,274266
Colorado,2020-12-09,274354
Virginia,2020-12-11,274438
Ohio,2020-11-12,274457
Massachusetts,2020-12-10,274781
Iowa,2020-12-26,274793
North Carolina,2020-10-31,274805
Mississippi,2021-01-31,275001
Nevada,2021-01-28,275138
Pennsylvania,2020-11-16,275257
Iowa,2020-12-27,275299
Michigan,2020-11-14,275393
Kansas,2021-01-27,275468
Arizona,2020-11-15,275523
Louisiana,2020-12-16,275545
Kansas,2021-01-28,275585
Mississippi,2021-02-01,275706
South Carolina,2020-12-21,275733
Kentucky,2021-01-02,275803
Washington,2021-01-09,275832
Michigan,2020-11-15,275892
Missouri,2020-11-20,275917
Illinois,2020-09-19,276057
Arkansas,2021-01-20,276114
New York,2020-04-24,276218
Georgia,2020-09-12,276319
Washington,2021-01-10,276333
Oklahoma,2020-12-26,276508
Nevada,2021-01-29,276520
Mississippi,2021-02-02,276531
New Jersey,2020-11-14,276537
Minnesota,2020-11-23,276556
Utah,2020-12-31,276612
Utah,2021-01-01,276612
Iowa,2020-12-28,276649
Alabama,2020-12-08,276665
North Carolina,2020-11-01,276706
Maryland,2020-12-31,276834
Tennessee,2020-11-08,277073
Arizona,2020-11-16,277179
Mississippi,2021-02-03,277322
Illinois,2020-09-20,277373
Nevada,2021-01-30,277560
Wisconsin,2020-11-07,277568
Kansas,2021-01-29,277623
Kansas,2021-01-30,277623
Kansas,2021-01-31,277633
Georgia,2020-09-13,277715
California,2020-07-06,277869
South Carolina,2020-12-22,278055
Indiana,2020-11-19,278142
Iowa,2020-12-29,278310
Nevada,2021-01-31,278460
North Carolina,2020-11-02,278477
Kentucky,2021-01-03,278478
Mississippi,2021-02-04,278532
Virginia,2020-12-12,278615
Georgia,2020-09-14,278699
Colorado,2020-12-10,278916
Illinois,2020-09-21,279032
Oklahoma,2020-12-27,279139
Arkansas,2021-01-21,279220
Nevada,2021-02-01,279241
Louisiana,2020-12-17,279321
Kansas,2021-02-01,279587
Kansas,2021-02-02,279734
Mississippi,2021-02-05,279742
Missouri,2020-11-21,279987
Nevada,2021-02-02,280038
Iowa,2020-12-30,280067
Alabama,2020-12-09,280187
Georgia,2020-09-15,280356
Maryland,2021-01-01,280387
Massachusetts,2020-12-11,280436
Illinois,2020-09-22,280511
North Carolina,2020-11-03,280657
Mississippi,2021-02-06,280778
Nevada,2021-02-03,280848
Pennsylvania,2020-11-17,280978
Washington,2021-01-11,281071
New Jersey,2020-11-15,281075
Arizona,2020-11-17,281284
Arkansas,2021-01-22,281382
Mississippi,2021-02-07,281678
Iowa,2020-12-31,281712
Utah,2021-01-02,281747
Nevada,2021-02-04,281793
Kansas,2021-02-03,281866
Virginia,2020-12-13,281909
Wisconsin,2020-11-08,281910
Kansas,2021-02-04,281951
Kentucky,2021-01-04,282097
South Carolina,2020-12-23,282230
Mississippi,2021-02-08,282313
Illinois,2020-09-23,282331
Georgia,2020-09-16,282363
Florida,2020-07-13,282427
Louisiana,2020-12-18,282434
Louisiana,2020-12-19,282434
Ohio,2020-11-13,282528
Oklahoma,2020-12-28,282587
Nevada,2021-02-05,282713
Tennessee,2020-11-09,282746
Mississippi,2021-02-09,282969
Minnesota,2020-11-24,282972
Iowa,2021-01-01,282980
Arkansas,2021-01-23,282995
North Carolina,2020-11-04,283280
New Jersey,2020-11-16,283294
Maryland,2021-01-02,283339
Washington,2021-01-12,283363
Nevada,2021-02-06,283463
Utah,2021-01-03,283473
Colorado,2020-12-11,283571
Mississippi,2021-02-10,283753
Missouri,2020-11-22,283756
Oklahoma,2020-12-29,283781
Iowa,2021-01-02,283895
Arkansas,2021-01-24,284066
Nevada,2021-02-07,284137
Georgia,2020-09-17,284219
Kentucky,2021-01-05,284545
Kansas,2021-02-05,284554
Kansas,2021-02-06,284554
Arizona,2020-11-18,284554
Kansas,2021-02-07,284560
Illinois,2020-09-24,284620
Texas,2020-07-14,284638
Mississippi,2021-02-11,284664
Nevada,2021-02-08,284692
Arkansas,2021-01-25,284702
Iowa,2021-01-03,284715
Tennessee,2020-11-10,284725
Alabama,2020-12-10,284922
Indiana,2020-11-20,284960
South Carolina,2020-12-25,285028
South Carolina,2020-12-24,285028
Virginia,2020-12-14,285149
Nevada,2021-02-09,285191
Maryland,2021-01-03,285487
Utah,2021-01-04,285633
Mississippi,2021-02-12,285648
Washington,2021-01-13,285690
Massachusetts,2020-12-12,285725
Nevada,2021-02-10,285882
Kansas,2021-02-08,286026
Kansas,2021-02-09,286066
Louisiana,2020-12-20,286145
Georgia,2020-09-18,286170
North Carolina,2020-11-05,286210
Mississippi,2021-02-13,286343
Iowa,2021-01-04,286356
Wisconsin,2020-11-09,286446
Nevada,2021-02-11,286527
New York,2020-04-25,286901
Oklahoma,2020-12-30,287030
Nevada,2021-02-12,287104
Arkansas,2021-01-26,287187
Louisiana,2020-12-21,287261
New Jersey,2020-11-17,287320
Colorado,2020-12-12,287364
Illinois,2020-09-25,287375
Mississippi,2021-02-14,287436
Pennsylvania,2020-11-18,287464
California,2020-07-07,287766
Nevada,2021-02-13,287884
Kansas,2021-02-10,287914
Maryland,2021-01-04,287970
Mississippi,2021-02-15,287980
Kansas,2021-02-11,288003
Georgia,2020-09-19,288059
Washington,2021-01-14,288127
Iowa,2021-01-05,288298
Missouri,2020-11-23,288308
Virginia,2020-12-15,288309
Tennessee,2020-11-11,288311
Nevada,2021-02-14,288493
Michigan,2020-11-16,288543
Mississippi,2021-02-16,288714
Alabama,2020-12-11,288775
Nevada,2021-02-15,288777
Arizona,2020-11-19,288807
South Carolina,2020-12-26,288892
Utah,2021-01-05,288951
Arkansas,2021-01-27,288964
Georgia,2020-09-20,289096
Nevada,2021-02-16,289107
North Carolina,2020-11-06,289124
Kansas,2021-02-12,289210
Kansas,2021-02-13,289210
Kansas,2021-02-14,289225
Minnesota,2020-11-26,289362
Minnesota,2020-11-25,289362
Mississippi,2021-02-17,289398
Nevada,2021-02-17,289478
Mississippi,2021-02-18,289532
Colorado,2020-12-13,289679
Illinois,2020-09-26,289683
Mississippi,2021-02-19,289892
Maryland,2021-01-05,289927
Georgia,2020-09-21,289975
Nevada,2021-02-18,289975
Kentucky,2021-01-06,289992
Mississippi,2021-02-20,290242
Ohio,2020-11-14,290243
Washington,2021-01-15,290288
Nevada,2021-02-19,290412
Kansas,2021-02-15,290510
Kansas,2021-02-16,290556
Massachusetts,2020-12-13,290578
Mississippi,2021-02-21,290632
Nevada,2021-02-20,290746
Iowa,2021-01-06,290776
Arkansas,2021-01-28,290856
Washington,2021-01-16,290896
Georgia,2020-09-22,290930
Oklahoma,2021-01-01,290936
Oklahoma,2020-12-31,290936
Louisiana,2020-12-22,290960
Nevada,2021-02-21,291026
Illinois,2020-09-27,291271
New Jersey,2020-11-18,291374
Tennessee,2020-11-12,291482
North Carolina,2020-11-07,291563
Florida,2020-07-14,291621
Colorado,2020-12-14,291645
Indiana,2020-11-21,291838
Kansas,2021-02-17,291868
Kansas,2021-02-18,291962
Virginia,2020-12-16,292240
Arkansas,2021-01-29,292563
Utah,2021-01-06,292720
Missouri,2020-11-24,292786
Georgia,2020-09-23,292797
Alabama,2020-12-12,292841
Arizona,2020-11-20,292880
New York,2020-04-26,292914
Maryland,2021-01-06,293079
Illinois,2020-09-28,293169
Iowa,2021-01-07,293189
Washington,2021-01-17,293296
North Carolina,2020-11-08,293431
Washington,2021-01-18,293739
Wisconsin,2020-11-10,293862
Kansas,2021-02-19,293869
Louisiana,2020-12-23,293934
Kansas,2021-02-20,294010
Kansas,2021-02-21,294010
Massachusetts,2020-12-14,294231
Georgia,2020-09-24,294334
Pennsylvania,2020-11-19,294345
Arkansas,2021-01-30,294387
Illinois,2020-09-29,294673
Iowa,2021-01-08,294762
Kentucky,2021-01-07,294951
Minnesota,2020-11-27,295060
North Carolina,2020-11-09,295105
Tennessee,2020-11-13,295135
Arkansas,2021-01-31,295268
New Jersey,2020-11-19,295556
Colorado,2020-12-15,295558
Alabama,2020-12-13,295631
Maryland,2021-01-07,296049
Oklahoma,2021-01-02,296055
Georgia,2020-09-25,296089
Virginia,2020-12-17,296093
Iowa,2021-01-09,296171
South Carolina,2020-12-27,296179
California,2020-07-08,296304
Michigan,2020-11-17,296436
Texas,2020-07-15,296478
Arkansas,2021-02-01,296494
Louisiana,2020-12-25,296499
Louisiana,2020-12-24,296499
Louisiana,2020-12-26,296499
Washington,2021-01-19,296519
Iowa,2021-01-10,296682
Illinois,2020-09-30,296935
New York,2020-04-27,296991
Arizona,2020-11-21,296997
Utah,2021-01-07,297317
Missouri,2020-11-25,297374
Georgia,2020-09-26,297553
Iowa,2021-01-11,297774
Alabama,2020-12-14,297895
Arkansas,2021-02-02,298004
Indiana,2020-11-22,298021
South Carolina,2020-12-28,298050
North Carolina,2020-11-10,298089
Ohio,2020-11-15,298096
Massachusetts,2020-12-15,298160
Georgia,2020-09-27,298321
Washington,2021-01-20,298487
Colorado,2020-12-16,298492
Georgia,2020-09-28,298963
Illinois,2020-10-01,299111
New Jersey,2020-11-20,299182
Iowa,2021-01-12,299254
Virginia,2020-12-18,299388
Kentucky,2021-01-08,299476
Tennessee,2020-11-14,299597
Arizona,2020-11-22,299698
Louisiana,2020-12-27,299722
Maryland,2021-01-08,299781
Georgia,2020-09-29,300019
New York,2020-04-28,300276
Washington,2021-01-21,300420
Arkansas,2021-02-03,300430
Louisiana,2020-12-28,300539
South Carolina,2020-12-29,300602
North Carolina,2020-11-11,300725
Missouri,2020-11-26,300825
Utah,2021-01-08,301110
Iowa,2021-01-13,301161
Wisconsin,2020-11-11,301349
Pennsylvania,2020-11-20,301373
Georgia,2020-09-30,301485
Alabama,2020-12-15,301533
Illinois,2020-10-02,301540
Florida,2020-07-15,301802
Colorado,2020-12-17,302086
Michigan,2020-11-18,302541
Washington,2021-01-22,302546
Iowa,2021-01-14,302559
Arkansas,2021-02-04,302899
Virginia,2020-12-19,302972
Georgia,2020-10-01,303010
Arizona,2020-11-23,303188
South Carolina,2020-12-30,303475
California,2020-07-09,303516
Maryland,2021-01-09,303535
Indiana,2020-11-23,303575
Utah,2021-01-09,303723
Kentucky,2021-01-09,303769
Illinois,2020-10-03,303807
New Jersey,2020-11-21,303851
Iowa,2021-01-15,303927
North Carolina,2020-11-12,303931
Oklahoma,2021-01-03,304072
Minnesota,2020-11-28,304082
Washington,2021-01-23,304107
Massachusetts,2020-12-16,304112
Missouri,2020-11-27,304234
Georgia,2020-10-02,304406
Louisiana,2020-12-29,304485
Washington,2021-01-24,304523
Arkansas,2021-02-05,304723
Iowa,2021-01-16,304748
New York,2020-04-29,304994
Iowa,2021-01-17,305151
Tennessee,2020-11-15,305211
Illinois,2020-10-04,305218
Ohio,2020-11-16,305364
Colorado,2020-12-18,305622
Alabama,2020-12-16,305640
Georgia,2020-10-03,305941
Utah,2021-01-10,305999
Arkansas,2021-02-06,306064
Iowa,2021-01-18,306082
Washington,2021-01-25,306489
North Carolina,2020-11-13,306498
Missouri,2020-11-28,306526
Arkansas,2021-02-07,306736
Oklahoma,2021-01-04,306771
Georgia,2020-10-04,306778
Kentucky,2021-01-10,306823
Virginia,2020-12-20,306848
Maryland,2021-01-10,306853
Pennsylvania,2020-11-21,307247
Iowa,2021-01-19,307302
Arkansas,2021-02-08,307373
Illinois,2020-10-05,307428
Utah,2021-01-11,307502
South Carolina,2020-12-31,307507
South Carolina,2021-01-01,307507
New Jersey,2020-11-22,307819
Washington,2021-01-26,307880
Arizona,2020-11-24,307943
Oklahoma,2021-01-05,308268
Colorado,2020-12-19,308350
Iowa,2021-01-20,308787
Arkansas,2021-02-09,308848
Illinois,2020-10-06,308990
Indiana,2020-11-24,309218
Massachusetts,2020-12-17,309247
Kentucky,2021-01-11,309414
Missouri,2020-11-29,309420
Washington,2021-01-27,309604
Wisconsin,2020-11-12,309605
Utah,2021-01-12,309629
New York,2020-04-30,309696
North Carolina,2020-11-14,309703
Maryland,2021-01-11,309874
Arkansas,2021-02-10,309940
Alabama,2020-12-17,310335
Michigan,2020-11-19,310396
Iowa,2021-01-21,310440
Colorado,2020-12-20,310522
Virginia,2020-12-21,310890
Arkansas,2021-02-11,311043
Louisiana,2020-12-30,311229
New Jersey,2020-11-23,311400
California,2020-07-10,311505
Texas,2020-07-16,311516
Oklahoma,2021-01-06,311573
Arkansas,2021-02-12,311608
Illinois,2020-10-07,311614
Iowa,2021-01-22,311695
Arizona,2020-11-25,311727
Washington,2021-01-28,312042
Kentucky,2021-01-12,312316
North Carolina,2020-11-15,312406
Ohio,2020-11-17,312443
Maryland,2021-01-12,312534
Arkansas,2021-02-13,312562
Iowa,2021-01-23,312625
Tennessee,2020-11-16,312710
Colorado,2020-12-21,312713
South Carolina,2021-01-02,312718
Arkansas,2021-02-14,313028
Minnesota,2020-11-29,313028
Iowa,2021-01-24,313140
Arkansas,2021-02-15,313348
Arkansas,2021-02-16,313525
New York,2020-05-01,313575
Pennsylvania,2020-11-22,313788
Iowa,2021-01-25,313907
Washington,2021-01-29,314033
Arkansas,2021-02-17,314192
Arizona,2020-11-26,314326
Arkansas,2021-02-18,314445
Virginia,2020-12-22,314481
Tennessee,2020-11-17,314553
Arkansas,2021-02-19,314713
Illinois,2020-10-08,314725
Utah,2021-01-13,314817
Massachusetts,2020-12-18,314926
Missouri,2020-11-30,314981
Iowa,2021-01-26,315002
Maryland,2021-01-13,315055
Indiana,2020-11-25,315212
